id,isi,link,judul,images,tanggal
110,"Rangkaian kegiatan hari ke-7 perayaan HUT SMA Negeri 1 Seririt sudah berlangsung pada Senin (16/12) kemarin. Dua kegiatan yang diselenggarakan adalah Lomba Busana dan Final Mobile Legends, yang sukses menghadirkan kreativitas serta persaingan sengit di kalangan siswa.\r\n\r\nLomba Busana yang berlangsung di lapangan sekolah melibatkan siswa kelas XI dan XII sebagai peserta. Tema dari lomba busana daur ulang ini didominasi oleh budaya Indonesia yang menjadi inspirasi utama dalam desain yang ditampilkan. \r\n\r\nPeserta tidak hanya menonjolkan kreativitas dalam pemilihan warna dan detail busana, tetapi juga memanfaatkan sesi catwalk dengan percaya diri di atas karpet merah. Suasana semakin meriah dengan iringan lagu-lagu yang menciptakan momen yang tak terlupakan.\r\n\r\nKoordinator juri lomba Dyan Indra Mahatma Wijana Putri, S.Pd.,M.Pd mengatakan tujuan dari lomba ini untuk mengedukasi siswa tentang pentingnya mengurangi sampah, daur ulang, dan mengembangkan  kreativitas dalam menciptakan kostum yang ramah lingkungan.\r\n\r\n“Ini adalah momen yang luar biasa, di mana saya bisa melihat bagaimana siswa mengaplikasikan pengetahuan tentang lingkungan secara kreatif”. \r\n\r\nSelain itu, suasana tak kalah seru terjadi pada Final Mobile Legends yang mempertemukan tim terbaik dari SMA Negeri 1 Busungbiu dan SMP Negeri 1 Gerokgak yang bersaing dengan tim SMA Negeri 1 Seririt. Pertandingan berlangsung sengit dan penuh strategi dengan dukungan semangat dari siswa yang menyaksikan jalannya pertandingan.\r\n\r\nKadek Tommy Praditha, S.Pd Selaku Koordinator lomba Mobile Legends mengungkapkan, kompetisi Mobile Legends  diadakan karena banyak pemain e-sports  khusunya Mobile Legends  di kalangan anak muda, setiap HUT sekolah selalu diadakan kompetisi ini.\r\n\r\n“Antusiasme peserta semakin tinggi, dan menurut saya pertandingan kali ini lebih kompetitif sehingga permainan jadi lebih seru”.\r\n\r\nMeskipun kegiatan sempat tertunda akibat hujan, semangat peserta tetap tinggi hingga acara selesai. Lomba ini tidak hanya menjadi ajang unjuk kreativitas dan keterampilan, tetapi juga mempererat rasa kebersamaan di antara siswa.\r\n\r\nKontributor : [ Elsy Wiantari, Novelinda Melani dan Dina Candradewi ]",https://www.facebook.com/share/p/1A1cT3mKkw/,????? ????? ???????? ???????? ????? ????????? ????? ?????? ??? ?????? ??????? ????????? ??? ???? ???,e801c133a20915ec2eaa188d8ef720ae.jpg,2024-12-17
111,"SMA Negeri 1 Seririt kembali melaksanakan  Rapat Pleno Akhir Semester dan juga merupakan kelanjutan dari refleksi dua bulanan yang sudah secara rutin dilaksanakan  untuk menjaga objektivitas, transparansi terkait dengan nilai  siswa.  Kegiatan berlangsung pada Senin (16/12) kemarin di RKG. \r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd dalam sambutannya menekankan bahwa pentingnya komunikasi dengan siswa dan orang tua tentang cita-citanya  sejak awal dan juga menjaga siswa untuk berkomitmen menyelesaikan tugas belajar agar nilai raport bagus untuk mendukung kelanjutan cita-citanya setelah tamat SMA.\r\n\r\nWaka Kurikulum Wayan Suarsa, S.Pd menambahkan dasar  penetapan nilai akhir seperti biasa mengacu dari kriteria yang sudah ditetapkan dalam peraturan akademik seperti ketuntasan pada mata pelajaran,  nilai P5, kehadiran,  dan juga kewajiban mengikuti ektrakurikuler. \r\n\r\nDalam kegiatan ini dibahas dan disepakati hal-hal yang akan dilakukan pada semester berikutnya. Sementara itu, siswa diharapkan untuk mengecek raportnya selama seminggu setelah dibagikan untuk mengantisipasi kesalahan input nilai.\r\n\r\nPada rapat Pleno kali ini disepakati bahwa hal-hal yang akan menjadi fokus lembaga ke depan  terkait memantau perkembangan pembelajaran, kehadiran siswa,  dan memastikan semua siswa bisa lanjut ke semester berikutnya. (hms)",https://www.facebook.com/share/p/1A5tJRbDWL/,??????? ?????????? ????? ????? ????? ???????? ????/????,fd4394564bfd88cf66b5fcbda76fd58a.jpg,2024-12-17
112,"Rangkaian kegiatan hari ke-8 perayaan HUT Emas ke-50 SMA Negeri 1 Seririt tiga kegiatan yang diselenggarakan adalah Outbound, Lomba Fotografi dan Lomba Karaoke tingkat guru SD, SMP, SMA, SMK se-Buleleng Barat, pada Selasa (17/12) kemarin.\r\n\r\nPerayaan dibuka dengan kegiatan outbound yang diikuti oleh 8 perwakilan dari angkatan kelas X, XI, dan XII. Aktivitas ini menonjolkan kerja sama dan kekompakan antar peserta, menciptakan suasana ceria yang menyemangati seluruh rangkaian acara. Tidak  hanya itu, kegiatan outbound juga menjadi objek lomba fotografi tingkat SMP se-Buleleng Barat, di mana antusiasme peserta lomba turut menambah kemeriahan perayaan.\r\n\r\nUsai outbound, acara dilanjutkan dengan lomba karaoke yang diikuti oleh para guru dari tingkat SD, SMP, SMA, dan SMK se-Buleleng Barat. Penampilan energik dari para peserta mendapatkan apresiasi luar biasa dari audiens, yang ikut larut dalam suasana meriah dan penuh hiburan. \r\n\r\nSalah satu juri pada lomba karaoke I Kadek Maharjaya, S.Pd mengungkapkan bahwa semua orang memiliki kemampuan di bidang vokal dan warna vokal yang berbeda, dan itu menjadikan ciri khas seseorang, karena ini merupakan kompetisi kita harus mencari yang terbaik. “Saya sangat mengapresiasi partisipasi dari peserta, kalah menang itu sudah pasti ada dalam lomba, yang terpenting adalah semangat”, ungkapnya.\r\n\r\nKegiatan perayaan HUT ke-50 SMA Negeri 1 Seririt hari ini berlangsung dengan sukses dan penuh semangat. Dari kegiatan ini kita bisa belajar tentang kekompakan, kebersamaan, serta antusiasme dengan tim dalam menjalankan sebuah misi.\r\n\r\nKontributor : [Thatiana, Putri Raju]",https://www.facebook.com/share/p/15Y2orsspt/,"?????????? ?????? ????? ????????? ????? ????????, ????????? ??? ??????? ??????? ???? ??, ???, ???, ?",c2be08e8382f6660f8dd3b2179a9ccec.jpg,2024-12-18
113,"Serangkaian HUT ke 50 SMA Negeri 1 Seririt dimeriahkan dengan pelaksanaan lomba Cipta Baca Puisi dan Pemilihan Putra Putri SMANSER  pada Rabu (18/12) kemarin. Lomba Cipta Baca Puisi yang berlangsung di RKG SMA Negeri 1 Seririt, peserta lomba dari siswa SMP se-kabupaten Buleleng Barat. \r\n\r\nKoordinator juri lomba Cipta Baca Puisi I Gusti Ayu Putu Pradnyani, S.Pd. dalam sambutannya menyampaikan bahwa melalui lomba Cipta Baca Puisi ini siswa bisa semakin percaya diri dan semakin mencintai sastra khususnya diragam sastra puisi. \r\n\r\n”Saya ingin mengucapkan kepada pembina yang sudah mendukung peserta untuk mengikuti lomba, dan peserta selamat berkompetisi untuk yang terbaik”. Ungkapnya\r\n\r\nPeserta lomba bersaing dalam menciptakan karya terbaiknya dan membawakan karya mereka di depan para juri dengan penampilannya yang mengagumkan serta penuh penghayatan. \r\n\r\nLomba kali ini menghadirkan Made Edy Arudi, S.Pd., M.Pd dari SMK N 1 Sukasada yang merupakan seorang penyair dari tahun 2008 sampai sekarang yang sudah melahirkan banyak karya sebagai Juri lomba Cipta Baca Puisi mengungkapkan, sangat mengapresiasi sekali kegiatan lomba ini dikrenakan penting untuk siswa untuk berliterasi, dengan sastra mampu mengubah karakter anak meskipun  dengan proses panjang.\r\n\r\n""Dengan siswa mencipta karya sasrta saya yakin siswa mencari sejarah dan meningkatkan literasinya"". Ungkap Edy Arudi sebagai juri lomba Cipta Baca Puisi.\r\n\r\nAdapun pemenang lomba yaitu juara 1 Dhimahi Shankari Dewi dari SMP Negeri 1 Seririt, juara 2 Putu Galang Okta Busana SMP Negeri 1 Seririt , juara 3 Kadek Savita Putri Narayani SMP Negeri 4 Busungbiu.\r\n\r\nUsai lomba Cipta Baca Puisi, acara dilanjutkan dengan pemilihan Putra Putri SMANSER 2024/2025 di Aula SMA Negeri 1 Seririt. peserta lomba berasal dari seluruh perwakilan kelas X dan XI yang telah melewati beberapa tahap seleksi untuk lolos 10 besar. \r\n\r\nI Made Dwi Suadnyana dari kelas XI.9 dan Desak Putu Ayu Dina Candra Dewi kelas XI.2 berhasil meraih juara. Namun, penobatan akan dilaksanakan pada puncak HUT ke-50 SMA Negeri 1 Seririt pada Senin, 6 Januari 2025 mendatang.\r\n\r\nKontributor : [ Radin]",https://www.facebook.com/share/p/18mFGPQ3fn/,????? ????? ???? ????? ??? ????????? ????? ????? ??????? ????????? ??????????? ??? ??-?? ??? ?????? ,e94d3b2d2880a928873e0cf4fb7088e2.jpg,2024-12-19
114,"Rangkaian kegiatan hari ke-10 dalam perayaan HUT ke-50 SMA Negeri 1 Seririt meliputi donor darah, lomba drama, lomba kreasi makanan, dan lomba make-up, pada Kamis (19/12) kemarin.\r\n\r\nDengan antusiasme tinggi, siswa yang sudah berusia17 tahun, guru, dan pegawai SMA Negeri 1 Seririt melaksanakan kegiatan donor darah di RKG SMA Negeri 1 Seririt. \r\n\r\nI Gusti Ayu Eka Setiawati Yuana Putri,  sebagai tenaga kesehatan PMI Kabupaten Buleleng, mengatakan sangat mendukung kegiatan ini untuk meningkatkan kesadaran akan pentingnya berbagi demi kemanusiaan, dan menekankan manfaat donor darah bagi kesehatan, termasuk kesehatan jantung. ""Saya harap para peserta pendonor berada dalam keadaan sehat dan sudah berusia 17 tahun."" Ungkapnya.\r\n\r\nSelain itu, kegiatan lomba drama antarangkatan kelas X, XI, dan XII juga dilaksanakan dengan meriah. Para siswa menunjukkan semangat tinggi dalam berdrama, menampilkan kreativitas mereka melalui berbagai cerita yang menarik. Setiap angkatan berlomba memberikan penampilan terbaik, menciptakan atmosfer penuh semangat dan kebersamaan di antara peserta.\r\n\r\nTidak hanya itu, lomba kreasi makanan antarkelas XII juga turut memeriahkan rangkaian kegiatan ini. Sehingga bisa menjadi wadah bagi para siswa untuk menampilkan inovasi mereka dalam menyajikan hidangan terbaik. \r\n\r\nTerakhir, lomba make-up yang diadakan di aula SMA Negeri 1 Seririt menjadi ajang yang penuh warna dan kreativitas. Peserta dengan cekatan mengaplikasikan berbagai teknik make-up, menciptakan hasil yang memukau dan penuh imajinasi. \r\n\r\nLomba ini tidak hanya menantang keterampilan, tetapi juga mempererat hubungan antarsiswa dengan semangat kebersamaan yang tinggi.\r\n\r\nDiharapkan kegiatan ini dapat memperkuat rasa solidaritas, meningkatkan semangat kebersamaan, serta mendorong kreativitas dan kepedulian sosial di kalangan siswa, guru, dan pegawai SMA Negeri 1 Seririt.\r\n\r\nKontributor : [Talya Ardelia]",https://www.facebook.com/share/p/18VD1CBDZE/,???????? ?????? ????? ??????? ????????? ???????? ????? ????? ??? ???????? ????? ????????? ??? ??? ??,8243606f86cebc255f04d246e13cca46.jpg,2024-12-20
115,"Hari kesebelas rangkaian HUT SMA Negeri 1 Seririt ke-50 dan mejelang akhir semester menggelar kegiatan ramah tamah  dalam bentuk outbound yang diikuti oleh seluruh guru dan pegawai pada Jumat, (21/12) kemarin. \r\n\r\nKegiatan ramah tamah dilakukan dengan penuh antusiasme dari peserta untuk menambah rasa persaudaraan dan kekeluargaan terhadap satu sama lain. Kegiatan ini juga disaksikan oleh seluruh siswa kelas lX dan IlX. \r\n\r\nGede Aan Karisma, S.Pd selaku ketua panitia HUT mengungkapkan bahwa outbound ini merupakan media untuk saling mengakrabkan antar warga sekolah dan untuk pengembangan diri secara personal serta interpersonal. ”Saya berharap kegiatan ini bisa melatih team building, teamwork, leadhersip, dan kreativitas.” Ungkapnya\r\n\r\nSelanjutnya, kegiatan dilakukan pembersihan diruang kelas masing-masing, dengan suasana sekolah yang sudah bersih dan tertata, SMAN 1 Seririt siap menyambut pembagian raport jelang akhir semester yang akan menjadi momen penting bagi seluruh siswa untuk melihat hasil belajar mereka. \r\n\r\nKontributor: [Amelia Erlinda]",https://www.facebook.com/share/p/15u77mzGUm/,"?????? ????? ????????, ??? ?????? ? ??????? ????? ???????? ????? ????? ????? ?????????? ????????????",f2c5f53d95401fb8179a222b5f9bc432.jpg,2024-12-21
116,"SMA Negeri 1 Seririt memanfaatkan liburan semester ganjil tahun pelajaran 2024/2025 dengan menyelenggarakan kegiatan Pasraman Kilat, dengan tema “Wujudkan Generasi Muda yang Berbudaya.” Kegiatan berlangsung  selama dua hari yaitu tanggal 23 s.d 24 Desember 2024, dibuka secara resmi oleh Kepala SMA Negeri 1 Seririt  pada Senin (23/12) kemarin. Turut hadir staf pimpinan, panitia, dan peserta dari siswa kelas X yang beragama Hindu sebanyak 50 orang. \r\n\r\nKetua panitia kegiatan I Kadek Maharjaya, S.Pd dalam laporannya mengatakan bahwa kegiatan Pasraman Kilat diharapkan mampu menciptakan generasi muda yang memiliki pengetahuan tentang budaya lokal serta keterampilan di bidang upakara. Selain itu, kegiatan ini bertujuan untuk mengisi liburan siswa dengan aktivitas yang bermanfaat, terutama setelah pembagian raport. \r\n\r\nKegiatan terlaksana sesuai dengan program  Pengempon Parhyangan SMA Negeri 1 Seririt yang ditegaskan melalui Surat Keputusan Kepala SMA Negeri 1 Seririt No.B.10.800/4145/SMAN1Seririt/DIKPORA tertanggal 21 Desember 2024 tentang Pelaksanaan Pasraman Kilat. \r\nSelama dua hari, peserta akan menerima berbagai materi seperti Anggah-Unguhing Basa Bali, Tata Busana Adat Bali, Budi Pekerti, Yoga, Dharmagita, serta praktik pembuatan kelabang untuk siswa laki-laki dan anyaman ketupat untuk siswa perempuan.  Narasumber yang mengisi kegiatan ini yaitu berasal dari guru-guru SMA Negeri 1 Seririt. \r\n\r\nSementara itu, Kepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd dalam sambutannya menekankan bahwa  kegiatan pasraman kilat sesungguhnya sangat penting untuk membina karakter atau sikap siswa.\r\n\r\nKegiatan ini juga sejalan dengan visi sekolah khususnya pada aspek cerdas, utamanya cerdas spiritual dan emosional. \r\n\r\n""Kegiatan seperti ini sangat penting untuk pembinaan karakter dan jati diri anak-anak sehingga menjadi generasi muda yang berbudaya. Siswa harus cerdas fan kritis dalam mengikapi fenomena keagamaan"", terangnya. \r\n\r\nLebih lanjut, I Kadek Mustika, S.Pd.B., M.Pd., selaku Waka Humas yang hadir ketika acara penutupan menegaskan bahwa kegiatan siswa yang mengikuti kegiatan harus siap menjadi agen perubahan, mengaplikasikan ilmu yang didapatkan dalam kehidupan sehari-hari, baik di sekolah maupun di rumah. \r\n\r\n“Kegiatan Pasraman Kilat ini bertujuan untuk membekali siswa dengan wawasan budaya, adat istiadat, dan praktik keagamaan. Saya berharap siswa dapat menginternalisasi nilai-nilai ini dan mempraktikkannya dalam kehidupan sehari-hari"", ujarnya.\r\n\r\nDengan tema yang diusung, kegiatan Pasraman Kilat diharapkan mampu melahirkan generasi muda yang tidak hanya unggul dalam pengetahuan, tetapi juga memiliki kepribadian yang berakar pada nilai-nilai budaya dan agama.\r\n\r\nKontributor : [Novelinda Melani, Novendi Adnyani]",https://www.facebook.com/share/p/19z9ccd2d2/,"??? ?????? ? ??????? ????? ???????? ?????,  ????? ?????????? ???????? ???? ???? ?????????",0e7de647f90bb1f10969ddd7efb71803.jpg,2024-12-25
117,"Keberadaan alumni sangat penting dan strategis dalam memajukan lembaga pendidikan. Untuk itu, SMA Negeri 1 Seririt mengadakan pertemuan yang bertajuk Talkshow Alumni dengan mengusung tema ""Peran Strategis Alumni dalam Memajukan Sekolah"". Kegiatan dilaksanakan di aula SMA Negeri 1 Seririt pada Jumat (3/1) kemarin.\r\n\r\nTalkshow diikuti oleh puluhan alumni mulai dari kalangan legislator/anggota dewan, birokrat, akademisi, praktisi pendidikan,  TNI/Polri, praktisi kesehatan, entrepreneur/wiraswasta/BUMN, serta Pengurus Ikatan Alumni SMAN 1 Seririt (IKASRI) Periode 2024-2027. Talkshow ini diadakan dengan tujuan menjalin komunikasi serta menampung berbagai ide atau gagasan untuk kemajuan sekolah.\r\n\r\nKepala SMA Negeri 1 Seririt Ngurah Putu Wiswayana, S.Pd., M.Pd., dalam sambutannya menyampaikan dengan mempertemukan para alumni, diharapkan lembaga mampu memetik ide dan masukan yang diberikan.""Saya berharap pada talkshow ini akan diperoleh gagasan-gagasan yang luar biasa dari para alumni untuk kemajuan sekolah. Di samping itu, alumni juga bisa berperan dalam bentuk donasi  maupun memberikan relasi untuk mendukung sekolah kita agar semakin maju"", ungkapnya. \r\n\r\nRangkaian kegiatan talkshow ini diawali dengan perkenalan alumni, kemudian opening speech dari masing-masing kalangan, dilanjutkan dengan penajaman ide dari masing-masing alumni terkait kemajuan almamaternya, serta kegiatan ini dimeriahkan oleh berbagai acara hiburan dari siswa dan guru.\r\n\r\nI Kadek Mustika, S.Pd.B., M.Pd., selaku Waka Humas yang memandu acara talkshow juga menyampaikan bahwa ide, gagasan, serta masukan dari para alumni sangat dibutuhkan untuk menghadapi tantangan, memecahkan persoalan, dan juga bisa berupa inovasi yang nantinya dapat diterapkan untuk kemajuan lembaga. Pertemuan ini sekaligus menjadi momentum untuk menguatkan komunikasi antaralumni serta alumni dengan lembaga. \r\n\r\nAKBP Ida Bagus Widwan Sutadi, S..I.K., M.H selaku Kapolres Buleleng yang juga merupakan  alumni SMA Negeri 1 Seririt mengungkapkan bahwa bersekolah di SMA Negeri 1 Seririt merupakan suatu hal yang sungguh membanggakan dan berkesan untuk dikenang kembali dan sangat bahagia bisa diundang menghadiri acara talkshow karena banyak dihadiri oleh orang-orang yang sukses dan luar biasa. \r\n\r\nDiharapkan agar siswa-siswi di Smanser bisa belajar mengamalkan gaya hidup sehat, menjauhi narkoba dan hal-hal negatif lainnya. Belajar yang disiplin dan tekun sehingga bisa menggapai cita-cita yang diinginkan untuk membanggakan keluarga dan sekolah.\r\n\r\n""Dalam kegiatan ini diharapkan bisa mendapatkan ide, donasi, relasi dan nantinya mampu menghadirkan role model untuk membentuk karakter dan perilaku siswa demi kemajuan lemaga ke depannya"", ujarnya. \r\n\r\nDi penghujung acara, lembaga juga mengadakan pelantikan pengurus IKASRI (Ikatan Keluarga Alumni SMA Negeri 1 Seririt) periode 2024 - 2027 yang diketuai oleh Ni Luh Casmini, S.Pd.\r\n\r\nKontributor : [Jelita, Oktaviani dan Desak Dina]",https://www.facebook.com/share/p/18yQJuj3tx/,"???????? ??????? ????, ??? ?????? ? ??????? ??????? ?????? ??????? ????????",8bec93cd0c0b45f355da0ffbcf67d1b1.jpg,2025-01-04
118,"SMA Negeri 1 Seririt sukses menyelenggarakan puncak perayaan HUT ke-50 pada Senin (6/1) kemarin. Acara ini berlangsung di lapangan sekolah dan dihadiri oleh semua siswa, guru, Camat Seririt, Kapolsek Seririt, Danramil, Lurah, dan pengawas sekolah. Acara dibuka dengan Tari Padma Widya sebagai tari kebesaran SMA Negeri 1 Seririt.\r\n\r\nKepala SMA Negeri 1 Seririt, Ngurah Putu Wiswayana, S.Pd., M.Pd., dalam sambutannya menyampaikan HUT ke-50 ini bukan sekadar perayaan, melainkan juga refleksi perjalanan, apresiasi pencapaian, serta persiapan menjawab tantangan masa depan. Kemajuan SMANSER adalah hasil kerja keras generasi sebelumnya dan saat ini.\r\n\r\nMade Yasa Sumendra, S.Pd., M.Pd.,selaku Ketua Komite menambahkan harapannya agar SMA Negeri 1 Seririt terus menjadi sekolah unggulan.\r\n\r\n“Semoga SMANSER dapat terus melahirkan generasi cerdas melalui program-program unggulannya,” ungkapnya.\r\n\r\nSementara itu Camat Seririt, I Gusti Putu Ngurah Mastika, S.STP., M.M., turut memberikan apresiasi atas prestasi SMA Negeri 1 Seririt. “Kami dari pengurus kecamatan sangat bangga melihat berbagai prestasi yang telah diperoleh sekolah dan saya harap semoga siswa - siswi SMANSER tetap berprestasi, ” tegasnya.\r\n\r\nSebagai wujud rasa syukur, acara dilanjutkan dengan pemotongan tumpeng dan tiup lilin oleh kepala sekolah yang didampingi staf pimpinan beserta tamu undangan.\r\n\r\nKegiatan ini juga diisi dengan penobatan Top 3 Putra Putri SMANSER 2024/2025 oleh Putra Putri SMANSER 2023/2024, serta pengumuman juara umum kelas untuk mengapresiasi siswa berprestasi. Penampilan guest star Harmonia dengan lagu-lagu energik serta Nosstress dengan alunan musik lembut menjadi penutup acara yang berkesan.\r\n\r\nPuncak perayaan HUT ke-50 SMA Negeri 1 Seririt ini berjalan sukses dan meninggalkan kesan mendalam. Perayaan ini menjadi bukti perjalanan panjang sekolah sekaligus komitmen dalam menyongsong masa depan dengan optimisme dan harapan besar.\r\n\r\nKontributor : [Novelinda Melani dan Wilta Antari]",https://www.facebook.com/share/p/18UW6JnZ8p/,?????? ???????? ??? ??-?? ??? ?????? ? ??????? ??????????? ?????? ??? ????????,ab619d2a9c4a73efc460f4897f4674b4.jpg,2025-01-07
119,"SMA Negeri 1 Seririt mendapatkan kehormatan untuk berpartisipasi memeriahkan acara Dies Natalis Universitas Pendidikan Ganesha ke-XXXII yang berlangsung pada Minggu (12/1) kemarin. Dalam acara Undiksha Expo Performance yang diselenggarakan oleh BEM REMA Undiksha di Kampus Tengah, Band Fourday Smanser tampil memukau sebagai perwakilan sekolah.\r\n\r\nFourday Smanser beranggotakan enam siswa diantaranya Ni Ketut Dhyana Maharani (XII.4), Made Desi Buda Ardani (XII.6) sebagai vokalis, Gusti Kadek Angga Winata (XII.3) gitaris, I Putu Grendy Arya Saputra (XI.11) pada gitar melodi, Kadek Riyan Yoyada (X.3) di drummer, dan Bennyamin Nanuru (XI.9) pada bass. Mereka membawakan tiga lagu, yakni Lagu Nusantara, Topeng, dan Cobalah Mengerti, yang sukses mencuri perhatian penonton.\r\n\r\nDengan iringan musik penuh semangat, langsung memikat perhatian sejak lagu pertama dimainkan. Suara vokal yang memukau, dipadukan dengan permainan alat musik yang dinamis, menciptakan harmoni sempurna yang menghidupkan suasana panggung.  Latihan intensif dimulai selama seminggu dengan memanfaatkan fasilitas sekolah secara maksimal. Kolaborasi dan kerja keras ini menjadi kunci keberhasilan mereka di atas panggung.\r\n\r\nGede Aan Kharisma, S.Pd., selaku pembina mengungkapkan rasa bangganya terhadap penampilan Fourday Smanser. ""Saya sangat bangga karena mereka telah memberikan yang terbaik sebagai perwakilan sekolah. Dengan dua vokalis yang luar biasa dan anggota lainnya yang penuh semangat, mereka berhasil menampilkan kolaborasi yang sangat luar biasa,” ujarnya.\r\n\r\nSelain itu, Ni Ketut Dhyana Maharani salah satu vokalis juga menyampaikan rasa syukurnya bisa tampil di event ini. “Saya berterima kasih atas kepercayaan yang diberikan untuk menjadi bagian dari penampil yang mewakili SMA Negeri 1 Seririt. Saya bangga dan bersyukur bisa memeriahkan acara ini, berkolaborasi, serta berproses bersama teman-teman yang luar biasa. Semoga usaha terbaik kami dapat mengharumkan nama SMANSER dan menginspirasi generasi selanjutnya, khususnya di bidang musik,” ungkapnya.\r\n\r\nPenampilan Fourday Smanser di Dies Natalis Undiksha ke-XXXII ini tidak hanya menjadi pengalaman berharga bagi para anggota band, tetapi juga kebanggaan tersendiri bagi SMA Negeri 1 Seririt.\r\n\r\nKontributor : [Dwi Suadnyana, Wilta Antari, Novelinda Melani]",https://www.facebook.com/share/p/1E3c5u8CZx/,???? ???? ??????? ??????? ?????? ???????? ?? ???? ??????? ???????? ??-?????,244b6015ec6e17ac946beadf68e8bcd9.jpg,2025-01-13
120,"Komunitas Belajar Wajah Jelita SMA Negeri 1 Seririt kembali melaksanakan kegiatan sosialisasi terkait Pengisian E-Kinerja PMM untuk periode  1 Januari - 31 Desember 2025 di ruang Lab A yang diikuti oleh semua guru ASN dan Non ASN SMA Negeri 1 Seririt pada Sabtu, (11/1) kemarin. Kegiatan ini bertujuan untuk meningkatkan kualitas pendidikan dengan cara meningkatkan motivasi dan kinerja guru.\r\nI Kadek Juni Artawan, S.Pd selaku CGP Angkatan 10 yang menjadi narasumber, dalam penyampaian materinya menjelaskan terkait dengan cara penyusunan dan penginputan data E- Kinerja. Untuk di SMAN 1 Seririt semua guru yang sudah terdaftar dapodik diwajibkan membuat E-Kinerja pada tahun 2025. \r\nMenurutnya, ""perbedaan E-Kinerja 2024 dengan 2025 yaitu pada tahun 2025 tidak berbasis poin sehingga guru tidak perlu mengejar minimal poin 32, hal ini selajan dengan perdikjen 2626 tentang komptensi guru yang awalnya guru mengisi 18 RHK itu dirubah menjadi 12 poin yang hanya dipilih 1 poin"", ungkapnya.\r\nSelain itu juga pelaksanaan ekinerja 2025 lebih fleksibel karena dirancang dalam 1 tahun, di akhir tahun kepala sekolah akan menetapkan predikat kinerja.",https://www.facebook.com/share/p/16AL8nQmfa/,?????? ????? ?????? ??????? ?????????? ??????????? ????????? ?-??????? ??? ??????? ? ??????? - ?? ??,e99de226129ec71bd6b0c1b983a802ad.jpg,2025-01-14
121,"SMA Negeri 1 Seririt melaksanakan perekaman KTP elektronik yang dilaksanakan oleh Dinas Kependudukan dan Catatan Sipil Kabupaten Buleleng pada Kamis (16/1) kemarin. Kegiatan yang diselenggarakan di Ruang Kegiatan Guru (RKG). \r\n\r\nKegiatan ini bertujuan untuk mendukung program pemerintah khususnya tertib administrasi kependudukan, yang diikuti oleh 254 siswa dari berbagai kelas yang telah memenuhi syarat usia untuk melakukan perekaman data kependudukan. \r\n\r\nNi Komang Tria Hinduani, S.Pd., selaku koordinator program perekaman KTP elektronik di SMA Negeri 1 Seririt, mengatakan bahwa program ini sudah berjalan selama 2 tahun lamanya. ""Kegiatan ini akan dilaksanakan secara rutin tiap tahun agar semua siswa yang telah memenuhi syarat usia dapat segera memiliki KTP elektronik dengan mudah,"" ujarnya.\r\n\r\nSelain itu, Komang Putri Raju salah satu siswa menyampaikan bahwa dirinya merasa sangat terbantu dengan adanya kegiatan perekaman KTP elektronik yang difasilitasi oleh pihak sekolah. \r\n\r\n""Saya sangat senang mengikuti perekaman KTP elektronik ini karena sekolah telah memfasilitasinya dengan baik, sehingga siswa-siswi merasa lebih dimudahkan. Semoga program bermanfaat seperti ini dapat terus diadakan dan memberikan manfaat yang besar bagi siswa,"" ungkapnya.\r\n\r\nDengan dilaksanakannya kegiatan perekaman KTP elektronik ini, diharapkan seluruh siswa yang memenuhi syarat usia dapat segera memiliki KTP elektronik. Program ini menjadi contoh positif dari upaya sekolah dalam memfasilitasi kebutuhan siswa khususnya terkait administrasi kependudukan.\r\n\r\nKontributor : [Talya Ardelia, Jui Lestari, Wina Aprillia]",https://www.facebook.com/share/p/19tHUBfUhS/,??? ?????? ? ??????? ?????????? ????????? ??? ?????????? ????? ????? ???? ???????? ?????? ????,e22bb10bd1333ea286a1c1c3be4d5bb3.jpg,2025-01-17
